Subject,Dataset,Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date
Costco,domain,1978401833816072295,https://x.com/James549762057/status/1978401833816072295,@FoodPleaser Costco,1866128659867906048,,False,0,,2,7,"October 15, 2025 at 10:05 AM"
Costco,domain,1978398255726866610,https://x.com/M_N_amagasaki/status/1978398255726866610,@yukihiro_costco 11月,707485297794101248,,False,0,,1,126,"October 15, 2025 at 09:51 AM"
Costco,domain,1978387248287527029,https://x.com/fmh_iii/status/1978387248287527029,@FoodPleaser Costco,1461717040872501256,,False,0,,4,125,"October 15, 2025 at 09:07 AM"
Costco,domain,1978381810691145854,https://x.com/MariaRo60985712/status/1978381810691145854,@FoodPleaser Costco?,1514976536486723587,,False,0,,6,148,"October 15, 2025 at 08:45 AM"
Costco,domain,1978378849764114757,https://x.com/asa17942381/status/1978378849764114757,@yukihiro_costco 11月,702728352797339648,,False,0,,0,133,"October 15, 2025 at 08:34 AM"
Costco,domain,1978378810752979229,https://x.com/yasuchikohono/status/1978378810752979229,@yukihiro_costco 11月,1306466147647123459,,False,0,,0,115,"October 15, 2025 at 08:33 AM"
Costco,domain,1978337160748060849,https://x.com/chihyarn/status/1978337160748060849,@yukihiro_costco 11月,1535153837245632515,,False,0,,0,139,"October 15, 2025 at 05:48 AM"
Costco,domain,1978327281400451104,https://x.com/wakoy84/status/1978327281400451104,@FoodPleaser Costco,1817442900852035584,,False,0,,3,11,"October 15, 2025 at 05:09 AM"
Costco,domain,1978323831103062043,https://x.com/DennisReid12396/status/1978323831103062043,@wiseconnector Costco,1833605197966221312,,False,0,,0,2,"October 15, 2025 at 04:55 AM"
Costco,domain,1978311116657770768,https://x.com/plusultraaa_/status/1978311116657770768,@yukihiro_costco 11月,1412325280182534145,,False,0,,0,145,"October 15, 2025 at 04:05 AM"
Costco,domain,1978302757950902751,https://x.com/8ieGRovEW9uogi/status/1978302757950902751,@yukihiro_costco 11月,1433746779707625483,,False,0,,0,180,"October 15, 2025 at 03:31 AM"
