1564026067274403840,negative
1628999426,neutral
1195147232896573440,negative
1275272154326732801,negative
1573699112196767745,neutral
1763936032679153665,neutral
1402481701742284801,neutral
65476781,negative
1600603769032826880,negative
1646042922364841985,neutral
1972697374565838848,neutral
46512735,neutral
1769233723600576512,neutral
1864526355188027393,neutral
586194892,positive
2676025951,neutral
1737083279629549568,negative
1943295790564405248,neutral
982677421232189441,negative
124031880,neutral
904126985173176320,neutral
1088943254501052416,positive
1812521650510032896,neutral
1965596368409690115,neutral
780557839836164096,negative
2249698033,neutral
1846676525757698049,neutral
1833994168374272000,positive
2546631674,neutral
1497040900366688257,negative
1369427024939520001,neutral
14324046,neutral
1643593653963866112,neutral
981330900104437760,negative
46258219,neutral
1952813656011337728,positive
1602815806462722049,neutral
108152622,positive
1673089450774069248,neutral
2654861647,negative
1339546579,positive
1375834840709271553,negative
1438959848234921989,neutral
1755639194914017280,negative
8742652,neutral
761731,negative
475445485,negative
912524301097517056,neutral
1164250223792648193,neutral
26755515,neutral
455903729,neutral
388630440,neutral
2603182496,neutral
185042108,positive
77679473,negative
1900664583825879043,negative
1503576675493236744,neutral
1273449390783356928,neutral
191637473,negative
17471812,positive
1686564781589721088,negative
1566958583899893766,negative
1241415562070126594,neutral
1738370358581891073,neutral
889689365852585985,positive
1833589052534104064,positive
1444070246768209921,neutral
596035197,positive
225436250,neutral
1552287742389780481,neutral
1687375648631721984,neutral
7574472,negative
1931103646382804992,negative
1675821570458021888,neutral
1023042641250983936,neutral
288324827,neutral
2869373676,negative
933836705077002241,neutral
1042426749060112384,neutral
1469873940273061891,neutral
1669855077299888131,neutral
1487893506827816960,negative
1387542412122222593,positive
18682378,positive
1967302151425683456,neutral
1942582934462144512,negative
1220747404628176898,neutral
1797044674638630912,neutral
703614666904195072,neutral
2298631178,neutral
1965782336823246848,neutral
1786191198668947456,neutral
1296896338450214912,neutral
1406361001839239168,neutral
2974838224,negative
1315595600,positive
277487825,neutral
2704721895,neutral
572189825,neutral
1687365237581000705,positive
1578003418358157312,neutral
18432971,neutral
27322589,negative
1110300567916576768,neutral
1837918025552744453,neutral
1220226773612421120,negative
341018943,positive
179594441,negative
2568305766,neutral
1881405650560831488,negative
836667206272487424,neutral
789113548093820928,neutral
1218051399893651456,neutral
882277014006136832,positive
1638236472,positive
881156406384234496,neutral
1878677386998292480,neutral
1190373708122247174,neutral
1250942852647059456,neutral
1118097592292904960,negative
928582552176267264,neutral
298656296,negative
1861848185288724480,negative
1246828500952076289,neutral
